True_Label,Predicted_Label,Prediction_Probability
1,0,0.1699413763603136
1,1,0.991467120593659
1,1,0.9920412244325674
1,1,0.9999997297792967
1,1,0.9930708401178688
1,1,0.9609507194130069
1,1,0.9894260339457668
1,1,0.9649183401580518
1,1,0.9716001341509277
1,0,0.1699413763603136
1,1,0.8695385433968686
1,0,0.1699413763603136
1,1,0.9320876389824755
1,1,0.9887016645880232
1,1,0.9439207561217794
1,1,0.6460758642356906
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9963004804897571
1,1,0.8692466832242285
1,1,0.9843493785889298
1,0,0.1699413763603136
1,1,0.9751239709015617
1,0,0.1699413763603136
1,0,0.29562498681308796
1,1,0.9999965958608977
1,1,0.9520305021316586
1,1,0.8848343966709947
1,1,0.9639874157829622
1,1,0.8480417650367879
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999983833491215
1,1,0.8399419049596689
1,1,0.9936013133089178
1,1,0.9706375122841461
1,1,0.9722933334180218
1,1,0.9635341408620939
1,1,0.9916494420827929
1,1,0.982005458912976
1,1,0.9733136453550637
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9965720955192586
1,1,0.9932497486443754
1,0,0.1699413763603136
1,1,0.9753064890695405
1,0,0.2682329800071487
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9663716418692242
1,1,0.8929372515539188
1,1,0.9972840704762013
1,1,0.7435074309018852
1,1,0.8813996328158246
1,0,0.1699413763603136
1,1,0.9999995592930462
1,1,0.8383589158491609
1,0,0.1699413763603136
1,0,0.3057898233864866
1,1,0.9815298734083011
1,0,0.1699413763603136
1,1,0.9999997390552776
1,0,0.1699413763603136
1,1,0.9554843098320811
1,0,0.1699413763603136
1,1,0.9886448919411785
1,1,0.9703856370598596
1,1,0.9143245790970701
1,1,0.9109679800980529
1,1,0.956569314728472
1,0,0.1699413763603136
1,1,0.9668732464281805
1,1,0.9911449744641376
1,1,0.9233250026246604
1,0,0.14808709450307772
1,1,0.96000151804337
1,1,0.9932058541458783
1,0,0.1699413763603136
1,1,0.9810145693863939
1,1,0.9999963598274955
1,1,0.8817596775091393
1,0,0.1699413763603136
1,1,0.9963154600404296
1,1,0.9270662985130599
1,1,0.7326676492167028
1,1,0.9999924189122857
1,1,0.9696525355426292
1,1,0.9900111877831622
1,1,0.9397148276773073
1,1,0.990304525804486
1,1,0.9776586720548549
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.857821149969059
1,1,0.831718782835987
1,1,0.7410046110195698
1,1,0.962318857917319
1,1,0.9889114138916016
1,1,0.8213780603092361
1,1,0.9580096620288988
1,1,0.9852732986893242
1,0,0.4282798451346111
1,1,0.861980059542495
1,1,0.9656171859029358
1,1,0.9683189132149415
1,0,0.1699413763603136
1,1,0.9786530493565928
1,1,0.8867211263314418
1,1,0.9950099856323553
1,1,0.7441336781658202
1,1,0.9657893933036952
1,1,0.9893089343818572
1,1,0.8913904479301396
1,1,0.9714802717159889
1,1,0.8361739642381331
1,1,0.9999992195853512
1,1,0.9890889527101832
1,1,0.825533494808409
1,1,0.9889281415453504
1,1,0.9822520540244395
1,1,0.9509420168387706
1,1,0.9828506808288701
1,1,0.9954193167931509
1,1,0.8023767550202938
1,1,0.9958310293947351
1,1,0.986811310812479
1,1,0.9779643253413091
1,1,0.6294392650069534
1,1,0.9769748874929384
1,0,0.1699413763603136
1,1,0.9931921851563674
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9817308299996551
1,1,0.9737447177623909
1,1,0.9761372377179749
1,1,0.982262645391826
1,1,0.9817936298642271
1,1,0.9272491541659474
1,0,0.1699413763603136
1,1,0.9048331356608833
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9898374130548375
1,1,0.928075314858438
1,1,0.9644646474165365
1,1,0.6311489014541602
1,1,0.9999991771324469
1,0,0.056995395899845085
1,1,0.9135232064644384
1,1,0.9954737690289754
1,1,0.6512464608978096
1,0,0.1699413763603136
1,1,0.9810501285089701
1,1,0.9161503110975233
1,1,0.964497190651048
1,1,0.9596139597787693
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.16365908971322124
1,1,0.9999995461059703
1,0,0.1699413763603136
1,1,0.993880674773804
1,1,0.992674554181827
1,0,0.1699413763603136
1,1,0.9704050126633971
1,1,0.9999956213971184
1,1,0.9427690356388101
1,1,0.9341223571172571
1,1,0.9757940367499708
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9365533516264715
1,1,0.9624933359924065
1,1,0.9284968820610813
1,1,0.9852413651546145
1,0,0.1699413763603136
1,1,0.9143023723194895
1,0,0.1699413763603136
1,1,0.7068665227779799
1,1,0.9739453773973166
1,1,0.9999870067770011
1,1,0.934876779693999
1,1,0.9948893688012796
1,1,0.9945700677488697
1,1,0.9851719657423268
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999975337496292
1,0,0.1699413763603136
1,1,0.8997868374859711
1,1,0.7945108360891827
1,1,0.9710818266250838
1,0,0.1699413763603136
1,1,0.9911931509580683
1,1,0.9511245948966841
1,1,0.9970910062048127
1,1,0.983829039542036
1,1,0.9999884982143837
1,0,0.1699413763603136
1,1,0.9478586106390585
1,0,0.1699413763603136
1,1,0.9967226563035609
1,1,0.8109068440014834
1,0,0.1699413763603136
1,1,0.999994927445907
1,1,0.9923342828986688
1,1,0.9754610948654687
1,0,0.3645811195570565
1,1,0.9486766336948164
1,1,0.6573379995802408
1,1,0.736954829699178
1,1,0.9515319836962547
1,1,0.9646154659336188
1,0,0.1699413763603136
1,1,0.9954894479246905
1,1,0.9394116270991877
1,1,0.9999923616994011
1,0,0.11966563489640747
1,1,0.9964507499761592
1,1,0.9804605950580114
1,1,0.9972340680230948
1,1,0.9956051176271495
1,0,0.4018666717869892
1,0,0.1699413763603136
1,1,0.9818929280800903
1,0,0.1699413763603136
1,1,0.9957581774780999
1,1,0.9429539131810766
1,1,0.9638385263533044
1,0,0.1699413763603136
1,1,0.9931912508913685
1,1,0.9456412739062372
1,1,0.9966770695961774
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9853735036571294
1,1,0.9807801303646618
1,0,0.1699413763603136
1,1,0.9964068127277492
1,1,0.961053872795347
1,0,0.1699413763603136
1,1,0.8848083140610434
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9939776418244677
1,1,0.9721374179342914
1,0,0.17053808176503574
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9491253192586262
1,0,0.1699413763603136
1,1,0.9627621508524518
1,1,0.9692507917084547
1,1,0.9769566052876533
1,1,0.9581623783493881
1,0,0.1699413763603136
1,1,0.9999916350128485
1,1,0.9054919202688275
1,1,0.9874937168901501
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.988735863671738
1,1,0.9948916139623817
1,1,0.984093103350346
1,0,0.1699413763603136
1,1,0.8102922048038987
1,0,0.1699413763603136
1,1,0.9433278230807937
1,0,0.1699413763603136
1,1,0.99598720495565
1,1,0.8061355048041345
1,1,0.9999996416256888
1,0,0.1699413763603136
1,1,0.9205466586916639
1,1,0.9733737549394467
1,1,0.924082667245197
1,1,0.8993893520694821
1,1,0.7620005289969798
1,0,0.1699413763603136
1,1,0.5
1,1,0.9725039781165441
1,1,0.9999919549389643
1,1,0.9956971477024696
1,1,0.5362481249266231
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9051733277967345
1,1,0.9999889965437998
1,1,0.999998855956434
1,1,0.9797507443863023
1,1,0.7603069935928959
1,1,0.9971528660029403
1,0,0.1699413763603136
1,1,0.9937481770153359
1,1,0.9999991471828363
1,1,0.9999986201873884
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999965452108657
1,0,0.1699413763603136
1,0,0.41933463688919903
1,1,0.9718480175711083
1,1,0.9999981896990474
1,1,0.9927974141000241
1,1,0.9999993031215171
1,1,0.9999993220821776
1,1,0.9888818233837489
1,1,0.9632051602840584
1,1,0.5499769394083343
1,1,0.9935710874302577
1,1,0.9916456403593171
1,1,0.9866508966730494
1,1,0.8959902226524299
1,0,0.1699413763603136
1,1,0.963702376785745
1,1,0.9872848891730993
1,1,0.9944102402446239
1,1,0.9608749624916625
1,1,0.9880996234766125
1,1,0.9999940149759906
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9874620964088144
1,1,0.9685207353683335
1,1,0.9941100949005257
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9934320988006915
1,1,0.926567973963355
1,1,0.999982084370198
1,1,0.729656248780122
1,0,0.1699413763603136
1,1,0.9014210804902748
1,1,0.9999852706415092
1,1,0.9809291404924119
1,1,0.9759101063060869
1,1,0.9051109242283687
1,1,0.9883190455858596
1,1,0.950951842421261
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999998069143077
1,1,0.9918858352826782
1,1,0.9718327103751787
1,1,0.9017751893978478
1,1,0.9876888225639475
1,1,0.8720648080801404
1,1,0.8920349266935066
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999883702383623
1,1,0.9945466200097023
1,1,0.9749994950995513
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9287374212716514
1,1,0.992603894250649
1,1,0.9999896653740882
1,0,0.1699413763603136
1,1,0.997323571036134
1,1,0.9671512398446114
1,1,0.9959411659792515
1,1,0.9532415917316204
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9413061173311513
1,0,0.1699413763603136
1,1,0.9454838168329421
1,0,0.1699413763603136
1,1,0.523402314267334
1,1,0.9537958480043801
1,1,0.9717744932018726
1,0,0.1699413763603136
1,1,0.564423104312581
1,1,0.9520777450069321
1,1,0.9687360564088461
1,1,0.562398315460382
1,1,0.8445203380467848
1,1,0.9665804798934421
1,1,0.9805945160966166
1,1,0.816340742767388
1,1,0.9250501800414632
1,0,0.2669991318434558
1,1,0.5376422830349277
1,1,0.993544726631619
1,1,0.9735992304711744
1,1,0.975839937704391
1,1,0.9942197057113487
1,1,0.9964437802990473
1,0,0.1699413763603136
1,1,0.824872229630351
1,0,0.1699413763603136
1,1,0.8732312169063927
1,1,0.9963000725571698
1,1,0.9971564389483546
1,1,0.9215216681169628
1,1,0.5080202928046859
1,1,0.982650818037477
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9476189988184534
1,1,0.9549565864159723
1,1,0.9973118358246806
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9926871214357258
1,0,0.1699413763603136
1,1,0.9778206125309868
1,0,0.1699413763603136
1,1,0.9851928498101263
1,1,0.8618486611095906
1,1,0.9873828681192746
1,1,0.5897323893618495
1,1,0.9776739507574141
1,1,0.9866605235308592
1,1,0.9643816328063392
1,1,0.5824859417324069
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9963152294228581
1,0,0.1699413763603136
1,1,0.9827958145693718
1,1,0.9136490263661114
1,0,0.1699413763603136
1,1,0.9239350693246613
1,1,0.5741483175090999
1,1,0.9999930025931483
1,1,0.9034394775929541
1,0,0.1699413763603136
1,1,0.7350510309660344
1,1,0.9492805554425837
1,0,0.1699413763603136
1,1,0.9999925103070811
1,1,0.9180832844213508
1,0,0.1699413763603136
1,1,0.955708800762344
1,0,0.1699413763603136
1,1,0.999989146118184
1,1,0.9857081851866996
1,1,0.9499162409055297
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999812740044665
1,0,0.1699413763603136
1,1,0.987847396948991
1,1,0.9684072304993755
1,1,0.8128628378329582
1,0,0.1699413763603136
1,1,0.9955860711747434
1,1,0.5506290355166091
1,1,0.9919118977345796
1,1,0.9763556969617706
1,1,0.6975819069165684
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.8949192919888415
1,1,0.9893949645754644
1,0,0.1699413763603136
1,1,0.8951543496608884
1,1,0.9641931954384086
1,1,0.9824210812078771
1,1,0.9666071492019819
1,1,0.9559666824345235
1,1,0.9212805733010694
1,1,0.9867627361154637
1,1,0.971866240117256
1,1,0.9953345444124896
1,1,0.8721941599835294
1,0,0.1699413763603136
1,1,0.9839435578679787
1,0,0.1699413763603136
1,1,0.9498141149345276
1,1,0.9897321950236968
1,0,0.1699413763603136
1,1,0.9516368496738566
1,1,0.5524720854809798
1,1,0.9419388358739353
1,1,0.9999983622915273
1,0,0.1705666612962329
1,1,0.9885382691252681
1,1,0.9260460336445171
1,0,0.1699413763603136
1,1,0.9439313043390246
1,1,0.7767605257322866
1,1,0.9283941540632337
1,1,0.9830205529978232
1,1,0.958614415702484
1,1,0.8766013991853085
1,1,0.9612502307998196
1,1,0.9304737290951007
1,1,0.9967241838442131
1,1,0.9870492538574274
1,1,0.9835022058400005
1,0,0.1699413763603136
1,0,0.424605421631586
1,1,0.9432888388697949
1,0,0.1699413763603136
1,0,0.24270861206964037
1,1,0.9753633519409038
1,1,0.5973890496940937
1,0,0.1699413763603136
1,1,0.9520555757326783
1,1,0.6198583887029783
1,1,0.889113331737369
1,1,0.9874720092881514
1,1,0.9999996857191894
1,1,0.9671938148126802
1,1,0.774387696300755
1,1,0.9901721580679811
1,1,0.9428009488560735
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9182136780731824
1,0,0.4512782651837303
1,1,0.9958391702145343
1,0,0.1699413763603136
1,1,0.9649797143935582
1,1,0.9536330618251988
1,1,0.9247810115224345
1,1,0.9705661382247505
1,1,0.9484291858808331
1,1,0.8591980458278012
1,1,0.9498079202401322
1,1,0.9303924828093936
1,1,0.989381640083495
1,1,0.8908097663299828
1,1,0.9789527029072891
1,1,0.6136936738280039
1,0,0.13492362575422628
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.4922192639738897
1,1,0.9672990245726342
1,0,0.43753913212092144
1,1,0.985257427933307
1,0,0.4228426910484039
1,1,0.9974685204196072
1,0,0.1699413763603136
1,1,0.6476992345843962
1,1,0.8545778199276244
1,1,0.6944242675196097
1,1,0.9999954649768465
1,1,0.9960111178663604
1,1,0.9137672839584714
1,0,0.1699413763603136
1,1,0.9911626262373223
1,1,0.9747443757359782
1,1,0.7955815040621699
1,1,0.9999975540693282
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9611170486993857
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9965586709639833
1,0,0.1699413763603136
1,1,0.935840732313989
1,1,0.9685127796648403
1,1,0.9663186447149907
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.999994715973546
1,1,0.9401453853636546
1,1,0.9869491465660696
1,1,0.9840643345914926
1,1,0.9968451563652602
1,1,0.956785740711026
1,0,0.1699413763603136
1,1,0.9915769904222347
1,1,0.9999994123167343
1,1,0.9665228800081642
1,1,0.760305512594483
1,1,0.9795042253578817
1,0,0.1699413763603136
1,1,0.8588304442028446
1,1,0.979039323955967
1,1,0.9680776800861312
1,1,0.8018692525090676
1,1,0.909944162063364
1,1,0.9881863297959512
1,0,0.12027760003113888
1,1,0.9107462269813078
1,1,0.9864044434311683
1,0,0.1699413763603136
1,1,0.8565717168956339
1,1,0.9999917432188784
1,1,0.9532352992925825
1,0,0.1699413763603136
1,1,0.4657911953261247
1,1,0.6637377421148145
1,1,0.8352052101131736
1,0,0.1699413763603136
1,1,0.9338786271267979
1,0,0.1699413763603136
1,1,0.9644755871405352
1,1,0.8811191850809076
1,1,0.9888126904496443
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.8997302593678005
1,0,0.1699413763603136
1,1,0.9803644217249009
1,1,0.9910023185080936
1,0,0.1699413763603136
1,1,0.4645544285550284
1,1,0.8058384559650309
1,1,0.9954499508929384
1,0,0.1699413763603136
1,1,0.8599466755145423
1,1,0.9967395420857685
1,1,0.9572499758826746
1,1,0.9937556026837999
1,1,0.9913746595875625
1,1,0.761416792237864
1,1,0.9410437437767366
1,1,0.9426525770964841
1,1,0.9999964077692406
1,1,0.5919163492126399
1,1,0.9666925988988503
1,1,0.9365080605100872
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9972650292912087
1,1,0.9999957352200832
1,1,0.9809817369693545
1,1,0.9707916639125806
1,1,0.972623525517647
1,1,0.9774342561717169
1,1,0.7418879721350712
1,1,0.9747157849690657
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9896311643070566
1,0,0.1699413763603136
1,1,0.9905697421480458
1,1,0.9908031841338168
1,1,0.9156100253512454
1,1,0.9657413771932724
1,1,0.9851788688979628
1,1,0.9905574121344771
1,1,0.9038648329175296
1,1,0.7048201122347086
1,1,0.4620765318788707
1,1,0.9910608074497139
1,1,0.9692280998832993
1,0,0.32840888938829266
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9911397871765625
1,1,0.936995468181478
1,1,0.9965554882781
1,1,0.8222728896061161
1,1,0.9760947637025382
1,1,0.9213582763972543
1,1,0.9866261883132358
1,0,0.1699413763603136
1,1,0.9395018030952471
1,1,0.8237917480484908
1,1,0.95964878255179
1,1,0.9999835793752127
1,0,0.1699413763603136
1,1,0.9954887807737077
1,1,0.9910353541072972
1,1,0.9372251581778087
1,0,0.1699413763603136
1,1,0.9909154114159552
1,1,0.9417039249089705
1,1,0.9409782194785113
1,0,0.1699413763603136
1,1,0.9756053103481473
1,0,0.1699413763603136
1,1,0.9790395070598348
1,1,0.9848781980864454
1,0,0.1699413763603136
1,1,0.9913440007534919
1,1,0.9647412292344467
1,1,0.830705833779942
1,1,0.9868956706575858
1,1,0.9604518621417267
1,1,0.9865162136162575
1,1,0.8371834986464587
1,1,0.9426748676099518
1,1,0.9554738987563388
1,1,0.9999885580433625
1,1,0.9881181085968651
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.3459652605854175
1,1,0.9835283765494931
1,1,0.9815949486527212
1,1,0.8828960228332511
1,0,0.3559657099062994
1,1,0.948206972225126
1,1,0.934745669957374
1,0,0.1699413763603136
1,1,0.9247616916424563
1,1,0.9999970404728663
1,1,0.5622536544624749
1,1,0.9347489380352758
1,1,0.655068730810601
1,0,0.1699413763603136
1,1,0.7955771831876685
1,0,0.1699413763603136
1,1,0.9285530054866784
1,0,0.1679026283531582
1,1,0.8101025636445621
1,1,0.9999884802540827
1,1,0.9755683277626628
1,0,0.1573707678258519
1,1,0.9315683131072049
1,1,0.9974754583996585
1,1,0.966313574671322
1,1,0.9795924487985344
1,1,0.9849785234772491
1,1,0.9947372563127649
1,1,0.9820280135791559
1,1,0.9817632209185781
1,1,0.9963009146091952
1,1,0.7737344791853767
1,1,0.9679278207930255
1,1,0.9958387533610581
1,1,0.9420515390101233
1,1,0.9246172271434844
1,1,0.9207946563910651
1,1,0.9553636860229665
1,1,0.999984410385118
1,1,0.9999860288151505
1,0,0.1699413763603136
1,1,0.9958524741718153
1,0,0.1699413763603136
1,1,0.949436615765335
1,1,0.9441986591799829
1,1,0.9999982127402727
1,1,0.9735212473249987
1,1,0.6144558719532435
1,1,0.9282136252568973
1,1,0.9999906548232208
1,1,0.9128956557047269
1,1,0.946922552726539
1,0,0.20513820468437177
1,1,0.9681624371378138
1,0,0.1699413763603136
1,1,0.8905081820022411
1,1,0.9788893321779935
1,1,0.9796484131289529
1,0,0.24543914892721258
1,1,0.9999995554169577
1,1,0.9935308211360736
1,1,0.96731369355181
1,1,0.9762435306943213
1,1,0.8936592787911664
1,1,0.9999869860597634
1,1,0.9999969303577182
1,1,0.9537067273403469
1,1,0.9999929432395069
1,1,0.9999938862691018
1,1,0.9906166667645585
1,0,0.1699413763603136
1,1,0.9814173420748337
1,1,0.997325412751861
1,1,0.9802441619718038
1,1,0.9952457497538304
1,1,0.9973524864655522
1,1,0.9184041563600924
1,1,0.9788598750858236
1,1,0.9900739101834662
1,0,0.1699413763603136
1,1,0.9544995173915238
1,1,0.994144528805308
1,1,0.9999890360195115
1,0,0.1699413763603136
1,1,0.8713054710055919
1,0,0.1699413763603136
1,1,0.9949450704486134
1,1,0.9999926178432544
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9408192936242484
1,1,0.8713234945633881
1,1,0.9451390473188125
1,1,0.9923688428287178
1,1,0.6143716614498538
1,1,0.9663529341744533
1,0,0.1699413763603136
1,1,0.8922008027719317
1,1,0.9814839718675837
1,1,0.9150369128936386
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9542153340253636
1,1,0.9209202942079787
1,0,0.39248379280314455
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9164570725105227
1,0,0.1699413763603136
1,1,0.5809489443561778
1,0,0.1699413763603136
1,1,0.5265864088138527
1,1,0.8847367037452729
1,1,0.9254830800437951
1,1,0.9185206778478378
1,1,0.7523876249923583
1,1,0.7879961658313029
1,1,0.9466324599588363
1,0,0.1699413763603136
1,1,0.9554881689287041
1,1,0.9622212059011533
1,0,0.1699413763603136
1,1,0.9907475599148372
1,1,0.8777839769783762
1,1,0.9830640787946079
1,1,0.9693243438418117
1,1,0.9999854446658111
1,1,0.9999980436081068
1,1,0.9382689726114979
1,1,0.9393119048047774
1,1,0.9999975893492135
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9575023268826846
1,0,0.1699413763603136
1,1,0.9888999218745975
1,1,0.9999996638740419
1,1,0.9427344190862736
1,1,0.9822517696272587
1,1,0.811210293797293
1,1,0.9999870032759303
1,1,0.9646465769493006
1,1,0.9560980884166507
1,0,0.1699413763603136
1,1,0.9442263732111734
1,1,0.9909626910592858
1,0,0.40788227147509054
1,1,0.9899245438632986
1,1,0.7215270594891102
1,1,0.9940184928869157
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9964810033216309
1,1,0.9999960857905043
1,1,0.9916695708874149
1,1,0.9640231089616448
1,1,0.8911821109487378
1,1,0.9959215027708342
1,1,0.9769872932127938
1,1,0.9871915158919576
1,1,0.9940713603831609
1,1,0.9510570200659206
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999914330938598
1,1,0.9971011107618096
1,1,0.9800638742861267
1,0,0.1699413763603136
1,1,0.9999873511032784
1,1,0.9309684308559322
1,1,0.9899850664679201
1,1,0.6273090569935983
1,1,0.9452959464808514
1,1,0.9673104989937682
1,1,0.9959690934065349
1,1,0.9603587085083534
1,1,0.9958503401864837
1,1,0.9999958059033668
1,1,0.9641781992924734
1,0,0.1699413763603136
1,1,0.976568804442679
1,1,0.9628772026590118
1,1,0.8444494353179153
1,1,0.9764006653104259
1,1,0.9691619441576438
1,0,0.1699413763603136
1,1,0.7577323658485883
1,1,0.9853735499437332
1,1,0.9360071621927036
1,1,0.9292072752882026
1,1,0.9825782532625136
1,1,0.9716336536162848
1,1,0.9795509265282478
1,1,0.9434290609974131
1,1,0.9914281147010167
1,1,0.9760356836806713
1,1,0.9735584341706226
1,1,0.9711584386663826
1,1,0.9910079076528379
1,1,0.9535888081334254
1,1,0.9675472469632185
1,1,0.9384220025282869
1,1,0.6780302185680659
1,1,0.9694167956420602
1,1,0.9207332257025943
1,1,0.9927151505831397
1,1,0.8714872061611535
1,1,0.9999975624816184
1,0,0.1699413763603136
1,1,0.8821025139611839
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9956455750498532
1,1,0.9430836276317343
1,0,0.1699413763603136
1,1,0.9966724857438256
1,1,0.9944710084486018
1,0,0.1699413763603136
1,1,0.9526258770666187
1,1,0.9615324552468011
1,1,0.9569119414228905
1,1,0.9630814016617744
1,1,0.4683206250050271
1,1,0.9257452484209105
1,1,0.996819552260359
1,1,0.9681815049673805
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9501582988689863
1,1,0.9968535141577255
1,1,0.8563350813918285
1,1,0.9913484756225757
1,0,0.1699413763603136
1,1,0.9848985546043354
1,1,0.9720227306866704
1,1,0.9814600571743787
1,1,0.9866487278180174
1,1,0.9311546773968248
1,1,0.9567260542146651
1,1,0.9631971018770529
1,1,0.9999840110668109
1,0,0.1699413763603136
1,1,0.9725019754640162
1,1,0.9479378389009183
1,1,0.9898680248315448
1,0,0.1699413763603136
1,1,0.9663438458013358
1,1,0.9502432451140419
1,0,0.1699413763603136
1,1,0.9627591037372026
1,1,0.9755776602321375
1,1,0.9714643411607611
1,0,0.30121763845795874
1,0,0.1699413763603136
1,1,0.9603159153451359
1,1,0.9218760613049499
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.8649269372639377
1,1,0.9381932662330321
1,1,0.9316181961160267
1,1,0.9999865977081146
1,1,0.9572933147881104
1,0,0.1699413763603136
1,1,0.9754101045940555
1,1,0.7372842639530809
1,1,0.9852205019829584
1,1,0.9624889384350346
1,1,0.9566549859560561
1,1,0.9999993446132731
1,1,0.9637410503127891
1,0,0.1699413763603136
1,1,0.47147764118391133
1,1,0.9867393052218435
1,1,0.9729846414183851
1,1,0.9972343911764353
1,1,0.6691956557405832
1,1,0.9943901966370264
1,1,0.5
1,0,0.1699413763603136
1,1,0.9006190156925779
1,0,0.1699413763603136
1,1,0.9917812987416894
1,0,0.1699413763603136
1,1,0.9946350702618064
1,1,0.9882766193053403
1,1,0.9435672470069781
1,0,0.1699413763603136
1,1,0.9966527641460803
1,1,0.9720218539341904
1,0,0.1699413763603136
1,1,0.9637322806006633
1,1,0.9658481786757759
1,1,0.9556980279207302
1,1,0.9999997450589956
1,1,0.9939873263762492
1,1,0.9399806454831883
1,1,0.9999850409608131
1,0,0.1699413763603136
1,1,0.9535904178449434
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.38133348291202956
1,1,0.6024929463319068
1,0,0.1699413763603136
1,1,0.9974427617375214
1,0,0.1699413763603136
1,1,0.9514577132468237
1,1,0.9745550639843574
1,0,0.1699413763603136
1,0,0.2196141949782214
1,1,0.9841518100865685
1,0,0.1699413763603136
1,1,0.98115628623619
1,1,0.5189298795034057
1,1,0.8864893338127385
1,1,0.9949671153991487
1,1,0.8346514141019178
1,1,0.9535710857524317
1,1,0.9806519571692641
1,0,0.17016650597562266
1,1,0.9999969591211008
1,1,0.8725491423042143
1,1,0.9618469395727945
1,1,0.9836581371498231
1,1,0.8188896298836641
1,0,0.1699413763603136
1,1,0.9999879935679074
1,0,0.1699413763603136
1,1,0.966877836936446
1,1,0.8898927345392114
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9962168041699827
1,1,0.9966560721866919
1,1,0.9999960117789158
1,1,0.9784303602054732
1,1,0.999999634327113
1,1,0.9333309787245724
1,0,0.1699413763603136
1,1,0.9118650554736999
1,1,0.9079117923157863
1,1,0.9346745724762462
1,0,0.1699413763603136
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9902956907914594
1,1,0.6649580254689061
1,1,0.9999897167144622
1,1,0.9965062388706609
1,0,0.1699413763603136
1,0,0.1699413763603136
1,1,0.9999814484481367
1,0,0.1699413763603136
1,1,0.999999248855436
1,1,0.9684926416529304
1,0,0.1699413763603136
1,1,0.9442862062170777
1,1,0.8673683079550518
1,1,0.9736764327941455
1,1,0.6337815015218639
1,0,0.1699413763603136
1,1,0.9292720752931808
1,0,0.1699413763603136
1,1,0.9601380808449155
1,1,0.9756380231899159
1,1,0.9868047954648835
1,0,0.1699413763603136
1,0,0.1205480964991828
1,0,0.1699413763603136
1,1,0.9758810330674711
1,0,0.1699413763603136
1,1,0.9999971279214644
1,0,0.17884312725602886
1,1,0.8859347982460454
1,1,0.9863397739606014
1,0,0.1699413763603136
1,1,0.9946813436855512
1,1,0.999998338489124
1,0,0.1699413763603136
1,0,0.29261514966832536
1,1,0.9869729739398462
1,1,0.9914002434448228
1,1,0.9999888993367956
1,1,0.8456928138463895
